City,Latitude,Longitude,Name,PostalCode,State
Las Vegas,36.08462,-115.14975,Las Vegas Chop House & Brewery,89119,NV
Orlando,28.54062,-81.37976,Big Belly Brewery,32801,FL
Atlanta,33.80808,-84.38119,SweetWater Brewing Company,30324,GA
Portland,43.65477,-70.2544,Liquid Riot Bottling Company,4101,ME
Ann Arbor,42.280582,-83.747022,Blue Tractor BBQ & Brewery,48104,MI
Tecumseh,42.00391,-83.94576,Tecumseh Brewing Company,49286,MI
Ann Arbor,42.28055,-83.7488,Grizzly Peak Brewing Co,48104,MI
Muskegon,43.23607,-86.2526,Unruly Brewing Company,49440,MI
Lewiston,44.88447,-84.3331,Talley's Log Cabin,49756,MI
Brighton,42.51348,-83.76022,Liquid Manufacturing,48116,MI
Marquette,46.54703,-87.39436,Blackrocks Brewery,49855,MI
Traverse City,44.75888,-85.62334,Brewery Ferment,49684,MI
Everett,42.4014,-71.07063,Total Wine More,2149,MA
Livermore,37.6651,-121.7246,Wente Vineyards,94550,CA
Antioch,37.9578,-121.7661,Weather Brewing Corp,94531,CA
Hayward,37.6731,-122.0818,Buffalo Bills Brewery,94541,CA
Seattle,47.6695,-122.3711,Sleight Brewing Co LLC,98107,WA
Mcminnville,45.2102077,-123.1942784,McMenamins Hotel Oregon,97128,OR
Austin,30.23566,-98.01074,Last Stand Brewing Company,78737,TX
Houston,29.865096,-95.608092,Kroger,77041,TX
Salt Lake City,40.6812,-112.0335,Cir Tran Beverage Corp,84128,UT
Morgan Hill,37.1465,-121.6219,El Toro Brewing Co.,95037,CA
Lodi,42.572937,-76.85804,Wagner Vineyards,14860,NY
Temecula,33.5226,-117.0177,Leoness Cellars,92592,CA
Richmond,37.5464,-77.4645,Greenwood Brewing Co,23220,VA
Abilene,32.4721,-99.7825,Pepsi Beverage Co,79603,TX
Richmond,37.5639,-77.4593,Homburg Karl,23220,VA
Salt Lake City,40.7546,-111.9085,Kiitos Brewing LLC,84104,UT
Salt Lake City,40.7,-111.854,Jamba Juice,84106,UT
Sunnyvale,37.40456,-121.99209,Rabbits Foot Meadery,94089,CA
College Station,30.565,-96.3501,New Republic Brewing Co,77845,TX
Tooele,40.5608,-112.2974,Tracks Brewing Co,84074,UT
Belmont,37.5118,-122.29407,Waterdog Tavern,94002,CA
Richmond,37.5681,-77.472,Ardent Craft Ales,23230,VA
Midvale,40.6206,-111.8943,Bohemian Brewery & Grill Inc,84047,UT
Richmond,37.5256,-77.4414,Blue Bee Cider LLC,23224,VA
Salt Lake City,40.7793,-111.9033,Red Rock Brewery Lc,84103,UT
Baltimore,39.29962,-76.61264,Brew House No 16,21202,MD
Salem,45.03762,-123.12152,Witness Tree Vineyard Ltd,97304,OR
Salem,45.03718,-123.14771,Bethel Heights Vineyard,97304,OR
Dundalk,39.28201,-76.48897,Journey's Tavern,21222,MD
Hood River,45.70937,-121.51402,Logsdon Barrel House Taproom,97031,OR
Medford,42.29979,-122.90616,Rusty Bucket Brewing,97501,OR
Reno,39.53163888,-119.8065936,Under the Rose Brewing Company,89512,NV
Atlantic Highlands,40.41176425,-74.03816342,Carton Brewing,7716,NJ
Newark,39.683426,-75.74673,Iron Hill Brewery & Restaurant,19711,DE
Maryville,35.750874,-83.99354,Smoky Mountain Brewery,37801,TN
Omaha,41.25445204,-95.93145847,Brickway Brewery & Distillery,68102,NE
Portland,45.51939,-122.58329,Montavilla Brew Works,97215,OR
Marysville,48.09069,-122.18563,Ram Restaurant And Brewery,98271,WA
Dallas,32.79184773,-96.81636679,Community Beer Company,75207,TX
Virginia Beach,36.9098,-76.0781,Pleasure House Brewing,23451,VA
Solana Beach,32.99305,-117.27215,Pizza Port,92075,CA
Omaha,41.25256,-95.96814,Marylebone Tavern,68105,NE
Albuquerque,35.10223,-106.64805,Tractor Brewing Company,87102,NM
Vancouver,45.625195,-122.67368,Loowit Brewing Company,98660,WA
Columbus,39.9511,-83.0013,Vue Columbus,43215,OH
Columbus,39.9508182,-82.9983742,High Line Car House,43215,OH
Seattle,47.46653,-122.33884,Elliott Bay Brewhouse & Pub,98166,WA
Milwaukee,43.115765,-87.9203,The Bavarian Bierhaus,53217,WI
Pensacola,30.408697,-87.2102,Pensacola Bay Brewery,32502,FL
Orlando,28.563698,-81.36597,Ten 10 Brewing Company,32803,FL
Chicago,41.94685,-87.65455,Southport Corridor,60657,IL
Costa Mesa,33.63974,-117.921055,The Water Brewery,92627,CA
Destin,30.223373,-85.8668,The Craft Bar,32541,FL
San Jose,37.32053,-121.908062,Hapa's Brewing Company,95126,CA
Glendale,33.6673,-112.2022,Oggi's Pizza and Brewing Company,85308,AZ
San Diego,32.76711,-117.153915,Gordon Biersch Brewery Restaurant,92108,CA
Seattle,47.612854,-122.33521,Gordon Biersch Brewing Company,98101,WA
Carlsbad,33.15978,-117.34795,Pizza Port Bottle Shop,92008,CA
Austin,30.23167,-97.81684,BJ's Restaurant & Brewhouse,78745,TX
Kissimmee,28.342163,-81.427505,BJ's Restaurant & Brewhouse,34741,FL
San Clemente,33.457672,-117.588805,Oggi's Pizza & Brewing,92673,CA
Phoenix,33.567978,-112.066376,North Mountain Brewing Company,85020,AZ
Boulder,40.02669,-105.247536,The Pub at the Rockies Brewing Company,80301,CO
Irvine,33.729626,-117.78715,BJ`s Brewhouse,92602,CA
Dorchester,42.29378,-71.04694,Deadwood Cafe and Brewery,2122,MA
Valencia,34.42126,-118.54664,Pho Valencia,91355,CA
Manhattan Beach,33.887634,-118.397125,Manhattan House,90266,CA
Irvine,33.727947,-117.788246,Taps Fish House and Brewery,13390,California
Phoenix,33.457333,-112.06483,Mother Bunch Brewing,85006,AZ
Denver,39.747616,-104.99473,Rock Bottom Restaurant & Brewery,80265,CO
Washington,38.897076,-77.02425,Gordon Biersch Restaurant & Brewery,20004,DC
Pleasanton,37.65814,-121.87685,McKays Taphouse & Beer Garden,94566,CA
Carlsbad,33.1244883,-117.3140585,Karl Strauss Brewing Company,92008,CA
Del Mar,32.95688,-117.26437,Board & Brew,92014,CA
Seattle,47.69184,-122.3551,Naked City Brewery & Taphouse,98103,WA
Denver,39.768772,-104.97957,Crooked Stave Brewery,80216,CO
Anaheim,33.832695,-117.91244,Anaheim Brewery,92805,CA
Seattle,47.66423,-122.37855,NW Peaks Brewery,98107,WA
Anaheim,33.79328,-117.91511,Clancy's Bar & Grill,92802,CA
Scottsdale,33.628906,-111.891136,Four Peaks Brewery,85260,AZ
Saint Petersburg,27.7699,-82.66009,Pinellas Ale Works,33712,FL
Phoenix,33.44864,-112.016716,The Phoenix Ale Brewery,85034,AZ
San Leandro,37.722286,-122.190914,Cleophus Quealy Beer Company,94577,CA
Plainsboro,40.3338,-74.6123,Firmenich Inc,8536,NJ
Saint Petersburg,27.823687,-82.75388,Buffalo City Bar & Grille,33709,FL
Buffalo,42.88111,-78.87716,Pearl Street Grill & Brewery,14202,NY
Indianapolis,39.7727,-86.1385,Flat12 Bierwerks,46202,IN
San Mateo,37.54172,-122.290016,BevMo!,94403,CA
San Diego,32.747669,-117.128426,Mike Hess Brewing,92104,CA
Saint Paul,44.946724,-93.09697,Great Waters Brewing Company,55102,MN
Santa Barbara,34.415147,-119.690913,Oreana Winery & Marketplace,93101,CA
Vista,33.14553752,-117.2388196,Iron Fist Brewing,92081,CA
Indianapolis,39.674,-85.9579,Buck Creek Winery,46259,IN
Saint Louis,38.63028,-90.18417,Joey B's On The Landing,63102,MO
Paw Paw,42.21926,-85.87748,Paw Paw Brewing Company,49079,MI
Oceanside,33.21166604,-117.2727525,Oceanside Ale Works,92056,CA
Fort Collins,40.5742,-105.1025,C.B. & Potts,80521,CO
Nashville,36.150368,-86.776059,Tennessee Brew Works,37203,TN
Wilmington,34.2403,-77.9455,Flytrap Brewing,28401,NC
Debary,28.86373,-81.31839,Twisted Tap Bar and Grill,32713,FL
Emeryville,37.8484526,-122.2851478,Novel Brewing Company,94608,CA
Miami,25.803849,-80.364312,M.I.A. Brewing Co.,33172,FL
Phoenix,33.31724,-111.97652,Uncle Bear's Brewhouse Grill,85044,AZ
Chicago,41.887107,-87.672097,Goose Island Beer Co,60612,IL
Ferndale,42.4595,-83.1335,Woodward Avenue Brewers,48220,MI
Allentown,40.59375,-75.47302,The Colony Meadery,18103,PA
Roseburg,43.22521,-123.35529,Two Shy Brewing,97470,OR
Oakland,43.48652,-123.28888,Marsh Anne Landing Winery,97462,OR
Atlantic City,39.362255,-74.438126,Tun Tavern Restaurant & Brewery,8401,NJ
Honolulu,21.297235,-157.86055,Honolulu Beerworks,96813,HI
Richmond,37.9174421,-122.3759254,East Brother Beer Company,94804,CA
Amherst,37.64128,-78.98564,Rebec Vineyards,24521,VA
Philadelphia,39.97435,-75.18015,2637brew,19130,PA
Ames,42.02591,-93.6153,Torrent Brewing Company,50010,IA
Raleigh,35.8682,-78.58201,Total Wine More,27616,NC
Ballston Spa,43.01482,-73.96647,Johnston's Winery Inc,12020,NY
Orlando,28.524178,-81.344955,Rogue Pub,32806,FL
Denver,39.7434,-104.962,Vine Street Pub & Brewery,80206,CO
San Diego,32.727494,-117.218188,Oggi’s Pizza & Brewhouse Point Loma,92106,CA
Vista,33.1882,-117.2262,Bear Roots Brewing,92083,CA
Broomfield,39.929886,-105.131134,Gordon Biersch Brewery Restaurant,80021,CO
Boulder,40.062996,-105.279368,Upslope Brewing Company,80304,CO
Englewood,39.59754,-104.89477,CB & Potts Restaurant and Brewery,80111,CO
La Mesa,32.75614,-117.01431,Craft Kitchen,91941,CA
Lakewood,39.73958,-104.98731,C. B. & Potts Bighorn Brewing Company,98499,WA
Mill Valley,37.9055,-122.5493,Mill Valley Beerworks,94941,CA
Escondido,33.115967,-117.11992,Stone Brewing World Bistro & Gardens (Escondido),92029,CA
Seattle,47.564358,-122.377655,West Seattle Brewing Company,98126,WA
San Diego,33.02385,-117.08575,The Cork and Craft,92127,CA
Orange,33.81115,-117.863546,Old Orange Brewing Co.,92867,CA
Pasadena,34.146656,-118.12943,T Boyle's Tavern,91106,CA
San Diego,32.73925,-117.12545,Thorn Street Brewery,92104,CA
Mount Joy,40.1118,-76.5029,Bube's Brewery,17552,PA
San Diego,32.751512,-117.067764,Food 4 Less,92115,CA
Philadelphia,39.962624,-75.135826,Yards Brewing Company,19123,PA
Denver,39.737026,-104.99079,Pints Pub,80204,CO
Broomfield,39.913322,-105.055855,Wonderland Brewing Co,80020,CO
Lincoln,40.815857,-96.71069,Empyrean Brewing Co,68508,NE
Mount Holly,39.99415,-74.78824,Village Idiot Brewing Company,8060,NJ
Selma,42.27621,-123.53019,Villa Novia Vineyards,97538,OR
Breinigsville,40.57495,-75.62111,Samuel Adams Brewery Co,18031,PA
Cape May,38.97859,-74.91254,Cold Spring Brewery,8204,NJ
Lynchburg,37.41176,-79.13694,Jefferson Street Brewery,24504,VA
Columbus,40.01415,-82.98439,Sunrise,43211,OH
Columbus,39.96727,-82.99761,Wolf's Ridge Brewing,43215,OH
Broomfield,39.966526,-105.04556,CB and Potts,80020,CO
Concord,37.969097,-122.06166,BJ's Restaurant & Brewhouse,94520,CA
Royal Oak,42.4835,-83.1417,Roak Brewery Co Tap Room,48067,MI
Raleigh,35.8813,-78.646,Hero's Pub,27615,NC
Pontiac,42.6369,-83.2921,Fillmore 13 Brewery,48342,MI
Charlotte,35.1292,-80.764,Chicago Brew Television Inc,28270,NC
Big Lake,45.3316,-93.7393,Lupulin Brewery,55309,MN
Clarkston,42.7103,-83.4073,Parkers Hilltop Brewery,48346,MI
Charlotte,35.2407,-80.8144,Birdsong Brewing,28205,NC
Brooklyn,40.6597,-73.9073,H Fox & Co Inc,11212,NY
Warren,42.5277,-83.0466,Kuhnhenn Brewing,48092,MI
Dallas,32.86379,-96.89901,Humperdinks Restaurant & Brewpub,75220,TX
Littleton,39.54029,-105.03995,Living the Dream Brewing Co,80125,CO
Dallas,32.85867,-96.76797,Humperdinks Restaurant & Brewpub,75206,TX
Nashville,36.151226,-86.78207,Yazoo Brewing Co,37203,TN
Dallas,32.82604,-96.77016,San Francisco Rose,75206,TX
Maryland Heights,38.70463,-90.44791,O'Fallon Brewery,63043,MO
Saint Louis,38.57339,-90.25929,Rogans Brew Room,63116,MO
Yorktown,37.236485,-76.5064,Yorktown Pub,23690,VA
Grafton,43.318462,-87.918816,Water Street Brewery,53024,WI
Wilsonville,45.3037,-122.7713,RAM Restaurant & Brewhouse,97070,OR
Stockton,38.002125,-121.317245,BJ's Restaurant and Brewhouse,95207,CA
Newport News,37.11533347,-76.52084257,The Weekend Pub,23602,VA
Dallas,32.783844,-96.785404,Braindead Brewing,75226,TX
Holly Springs,35.6582,-78.8369,Bombshell Beer Company,27540,NC
Detroit,42.3368,-83.0178,Stroh Co Inc,48207,MI
Hurst,32.82388,-97.204324,Bj's Restaurant & Brewhouse,76053,TX
Cambridge,38.570392,-76.077439,Cambridge Recreation Centre,21613,MD
Dallas,45.0191,-123.3189,Namaste Vineyards Inc,97338,OR
Corning,42.1418,-77.04934,Radisson Hotel Corning,14830,NY
Bridgman,41.942664,-86.555996,Tapistry Brewing,49106,MI
Temecula,33.5213,-117.0894,Callaway Vineyard & Winery,92591,CA
Long Valley,40.7843,-74.78,Long Valley Pub & Brewery,7853,NJ
Biddeford,43.4928397,-70.4526571,Banded Horn Brewery,4005,ME
Wyandotte,42.2022,-83.1514,Sports Brew Pub,48192,MI
Lake Bluff,42.27979,-87.84546,Lake Bluff Brewing Company,60044,IL
Atlanta,33.77994,-84.36823,Frogs Cantina,30308,GA
Astoria,46.17327,-123.84341,Chart Room,97103,OR
Austin,30.3835422,-97.7142293,Oskar Blues Brewery Austin,78758,TX
Oakville,38.444306,-122.408892,Turnbull Wine Cellars,94562,CA
Torrance,33.857671,-118.36774,HopSaint Brewing Company,90503,CA
Dorchester,42.322152,-71.062317,Dorchester Brewing Company,2125,MA
Seattle,47.561258,-122.385156,Quality Food Center,98116,WA
La Mesa,32.772027,-117.020958,Bolt Brewery,91942,CA
Healdsburg,38.701362,-122.955931,Yoakim Bridge Winery,95448,CA
Los Angeles,34.051765,-118.256996,Weiland Brewery Underground,90071,CA
Pasadena,34.1456935,-118.1454823,BJ's Restaurant & Brewhouse,91101,CA
Brooklyn,40.6773535,-73.9674555,Bitter and Ester,11238,NY
San Francisco,37.770313,-122.44534,Magnolia Pub & Brewery,94107,CA
San Diego,32.77199,-117.157196,BJ'S RESTAURANT & BREWHOUSE,92108,CA
San Francisco,37.78548,-122.39964,Thirsty Bear Brewing Company,94105,CA
Boston,42.346591,-71.034471,Harpoon Brewery,2210,MA
Nashville,36.1796,-86.747978,Nashville Brew Bus,37206,TN
Boston,42.349816,-71.048039,Trillium Brewing Company,2210,MA
Burbank,34.180096,-118.3081,Gordon Biersch Brewery Restaurant,91502,CA
Austin,30.262096,-97.724538,Zilker Brewing Company and Taproom,78702,TX
Hyannis,41.648354,-70.294497,Hyport Brewing Company,2601,MA
Chadds Ford,39.85265,-75.53938,Brewers Outlet,19317,PA
Portland,45.52438,-122.69403,Kells Brew Pub,97209,OR
Dayton,45.26491,-123.0632,Domaine Drouhin Oregon,97114,OR
Dundalk,39.26751,-76.52467,Montebello Brands Inc,21222,MD
Volcano,19.444836,-155.2834,Volcano Winery,96785,HI
Hatboro,40.18239249,-75.09681353,Riches Too,19040,PA
Albuquerque,35.17903,-106.58155,Gruet Winery,87113,NM
Waunakee,43.19179,-89.45434,The Lone Girl Brewing Company,53597,WI
Las Vegas,36.11706,-115.15483,Gordon Biersch Brewery Restaurant,89169,NV
Chicago,39.3097033,-76.6489839,Piece Brewwery And Pizza,60622,IL
Chicago,41.89156,-87.62848,Rock Bottom Restaurant & Brewery,60654,IL
Forest Grove,45.520207,-123.086127,McMenamins Grand Lodge,97116,OR
San Francisco,37.79874,-122.436,Pizza Orgasmica,94123,CA
San Francisco,37.786354,-122.40912,Bartlett Hall,94102,CA
San Diego,32.888072,-117.158113,Ballast Point Brewing & Spirits,92121,CA
Las Vegas,36.113064,-115.16349,Ellis Island Barbecue,89109,NV
Lahaina,20.972223,-156.6776,Maui Brewing Co. Brewpub,96761,HI
Fullerton,33.87657,-117.97109,California Custom Foods,92833,CA
Berkeley,37.86983,-122.26749,Jupiter,94704,CA
Portland,45.53567,-122.62166,Columbia River Brewing Co.,97212,OR
Vancouver,45.63862,-122.67109,Trap Door Brewing,98660,WA
Bend,44.02233,-121.298546,Noble Brewing,97702,OR
Torrance,33.835724,-118.31603,Red Car Brewery,90501,CA
Chicago,41.924946,-87.6630179,The Arrogant Frog Bar,60614,IL
San Miguel,35.71774,-120.62284,Graveyard Vineyards,93451,CA
Monterey,36.599953,-121.8943,Crown Anchor,93940,CA
Glen Ellen,38.36073,-122.54273,Benziger Family Winery,95442,CA
Napa,38.35984,-122.40211,Mt Veeder Winery,94558,CA
Manassas,38.762166,-77.452376,D M V Beverage Wholesale Llc,20110,VA
Clinton,32.350944,-90.326561,Convenientcast Inc,39056,MS
Grand Rapids,42.896708,-85.652187,Schupan Beverage Recycling,49548,Cutlerville
Endicott,42.10206991,-76.04818009,The North Brewery,13760,Crestview Heights
Ashland,42.198463,-122.71543,Siskiyou Brew Pub,97520,OR
Fort Worth,32.837903,-97.494036,Healthy Brew,76135,Lakeside
Atlanta,33.99151,-84.342154,Coca-cola Co,30350,Atl
Columbia,38.954442,-92.211134,Bur Oak Brewing Co,65201,Elkhurst
Zanesville,39.93636198,-82.009609,Weasel Boy Brew Pub,43701,South Zanesville
Livingston Manor,41.90669351,-74.82473946,Catskill Brewery,12758,NY
San Antonio,29.429732,-98.486465,Alamo Draft House San Antonio,78227,TX
Wellton,48.35398187,11.78833008,Airbräu Brauhaus,85356,AZ
Fredericksburg,38.384518,-77.44055,Adventure Brewing Co,22405,Fred
Glenwood Springs,39.54773819,-107.3231188,Glenwood Canyon Brewing Company,81601,Glenwood
San Antonio,29.52660398,-98.47088814,Gervin's Sports Bar,78216,TX
Saint Clair Shores,42.49449,-82.90845,Dub Brewery,48081,Saint Clair Shrs
Denver,39.741901,-105.515601,Westwind Tavern,80206,CO
Seattle,47.609404,-122.329752,Schooner Exact Brewing Co,98101,WA
Saint James,37.843205,-91.591054,Heinrichshaus Winery,65559,Rosati
Cold Spring,45.45926365,-94.42894254,Cold Spring Brewing Co.,56320,MN
Ventura,34.389809,-119.293604,Old Creek Ranch Winery,93001,La Conchita
Grand Rapids,42.915996,-85.548534,Schmohz Brewing Co,49546,Cascade Twp
Morgantown,39.630478,-79.957964,West Virginia Brewing Co.,26505,Star City
Janesville,42.716454,-89.054517,Shady Nook The,53548,WI
Nashville,36.15667,-86.79446,"Midtown Corkdorks Wine, Spirits & Beer",37203,TN
Alpine,32.83713459,-116.7761768,Alpine Beer Company Pub,91901,CA
Greeley,40.43156,-104.687955,Wiley Roots Brewing Co,80631,CO
San Rafael,37.994743,-122.534725,Shady Ridge Brewing Co,94903,Santa Venetia
Billings,45.78618677,-108.4984805,Yellowstone Valley Brewing Company,59101,MT
Little Rock,34.731585,-92.395555,Bj's Restaurant and Brewhouse Bar,72205,AR
Wolcott,41.57468352,-73.00164315,Shebeen Brewing Company,6716,CT
Highland Park,42.18702,-87.808634,Northshore Brewing Supply,60035,IL
Sun City,33.68835,-117.176776,Ximo Usa,92586,CA
South Bend,41.674513,-86.250294,S Bend Brew Werks Llc,46601,So Bend
Scottsdale,33.48973937,-111.9263494,Goldwater Brewing Company,85251,AZ
Fort Bragg,39.446358,-123.80553,North Coast Brewing Co,95437,Inglenook
Lake Montezuma,34.654472,-111.77459,Deja Brew Tours,86342,AZ
Columbia,33.999422,-81.017286,Delaney's Pub,29205,SC
Tampa,27.986973,-82.451146,Southern Brewing & Wine,33603,FL
Calumet,47.24639542,-88.45356435,Michigan House Cafe and Red Jacket Brewing Co,49913,Centennial Hts
Denver,39.773177,-104.874145,Brewers Supply Group,80238,CO
Farmington,19.43395885,-99.15469346,La Antigua De Colón,6030,CT
Cleveland,41.50040135,-81.69917265,Holy Craft Brewery,44113,OH
South Burlington,44.461189,-73.179716,M T Bellies Deli,5403,Queen City
Costa Mesa,33.689952,-117.892905,Karl Strauss Brewery & Rstrnts,92626,CA
Lake Oswego,45.39604,-122.736913,Paradigm Foodworks Inc,97035,Mountain Park
Berlin,39.797036,-74.931389,Keg & Barrel Home Brew Supplys Llc,8009,Berlin Boro
Springdale,40.542,-79.78558,D-day Brewery and Farm,15144,PA
Hermann,38.70672,-91.432856,Tin Mill Brewery,65041,Swiss
Wilmington,34.236712,-77.827084,Grand Union Pub,28405,Wilm
South Lake Tahoe,38.92513366,-119.986375,Cold Water Brewery & Grill,96150,CA
Kenmore,47.7565644,-122.2424266,9 Yards Brewery,98028,WA
Barrington,42.186673,-88.183328,Onion Pub,60010,Fox Rv Vly Gn
Tacoma,47.262032,-122.445786,Harmon Brewery & Tap Room,98402,WA
Memphis,35.1468,-89.968841,Wise Acre Llc,38112,Mphs
Tewksbury,42.590969,-71.205942,Sutherland Installation,1876,MA
Greensburg,40.312191,-79.499549,Morganics Usa Llc,15601,PA
Conneaut Lake,41.609775,-80.277767,Conneaut Cellars Winery & Distillery,16316,Geneva
Pittsburgh,40.428585,-79.964592,Hofbrauhaus Pittsburgh,15203,Pitt
Pagosa Springs,37.268972,-107.007176,Riff Raff Brewing Co.,81147,Pagosa Lakes
New Orleans,29.978321,-90.068221,Seal's Class Act,70119,LA
Milwaukee,43.003134,-87.904975,District 14 Brewery & Pub,53207,Saint Francis
Bend,44.047694,-121.323685,Deschutes Brewery (tour & Tasting Room),97702,OR
Oakmont,40.51984,-79.842307,Ruffled Wine & Brewing Supplys,15139,PA
Houston,29.95167,-95.518142,Eleven Below Brewing Co,77066,TX
Ogden,41.259209,-111.972169,Farr Better Ice Cream,84404,Marriott Slaterville
Milwaukee,43.1152667,-87.9212602,Bavarian Bierhaus,53217,Glendale
Oaklyn,39.901728,-75.082863,Tonewood Brewing,8107,Haddon Twp
Visalia,36.33000325,-119.2907247,Brewbakers Brewing Company,93291,CA
Baltimore,39.313353,-76.59947,Tikus Inc,21218,MD
Dundee,42.5641,-76.9255,H J Wiemer Vineyard,14837,NY
Dundee,42.5219,-76.9205,Fruit Yard Winery,14837,NY
Grand Isle,44.7192,-73.295,A & B Beverage,5458,VT
Essex Junction,44.4835,-73.0844,1st Republic Brewing Co,5452,VT
Burlington,44.4677,-73.2154,North American Breweries,5401,VT
Burlington,44.4735,-73.2189,A&S Brewing Collaborative LLC,5401,VT
Traverse City,44.889863,-85.529725,Northern United Brewing Co,49686,MI
Aiken,33.56035316,-81.72272865,AIKEN BREWING COMPANY,29801,SC
Reno,39.52581,-119.80567,Whipple Brewing & Distillery,89502,NV
Palmer,61.581731,-149.105885,Arkose Brewery LLC,99645,AK
Kenai,60.66333895,-151.3082415,Kassik's Kenai Brew Stop,99611,AK
Kailua Kona,19.642791,-155.996635,Kona Pub & Brewery,96740,HI
Kailua Kona,19.644031,-155.998471,Kona Brewing Co,96740,HI
Pennsauken,39.97961,-75.032454,Beverage Distribution Ctr Inc,8110,NJ
Pennsauken,39.984676,-75.020563,1585 Pennsauken LLC,8110,NJ
San Francisco,37.8019,-122.4017,Guinness Udv/diageo,94111,CA
King City,36.1475,-121.1007,San Bernabe Labor Div,93930,CA
Peconic,41.0319,-72.459,Raphael,11958,NY
Cutchogue,41.0207,-72.5011,Vineyard 48,11935,NY
Greenport,41.1036,-72.3587,Greenport Harbor Brewing Co,11944,NY
Peconic,41.0396,-72.4636,Pindar Vineyards,11958,NY
Erie,42.0715,-80.1118,Coca-Cola Bottling Co,16506,PA
Erie,42.0641,-80.0347,Beverage Shop Beer Distributor,16509,PA
North East,42.2287,-79.8645,Penn Shore Vineyards,16428,PA
North East,42.1949,-79.891,Presque Isle Wine Cellars,16428,PA
Seaside,45.9931,-123.9219,Seaside Brewing Co,97138,OR
Corvallis,44.5642,-123.2622,Corvallis Brewing Supplies,97333,OR
Corvallis,44.5624,-123.2619,Block 15 Restaurant & Brewery,97333,OR
Medford,42.3479,-122.9027,Walkabout Brewing Co LLC,97501,OR
Grants Pass,42.44,-123.3313,Climate City Brewing Co,97526,OR
Hood River,45.67,-121.586,Phelps Creek Vineyard,97031,OR
