,City,Latitude,Longitude,Name,PostalCode,State
364,Wausau,44.985707,-89.655113,Kruse-in Bar,54401,WI
365,Herndon,38.95637,-77.37498,Aslin Brewery,20170,VA
366,Andover,42.664255,-71.145475,Andover Classic Wines Llc - Andover Liquors,1810,MA
367,Marquette,46.54257259,-87.39276409,The Vierling Restaurant & Marquette Harbor Brewery,49855,MI
368,Louisville,38.246904,-85.758199,Blue Grass Brewing Co,40202,KY
369,West Palm Beach,26.71333,-80.05209,Cycle Party,33401,FL
370,Charlotte,35.220505,-80.85754,The Unknown Brewery,28203,NC
371,Seattle,47.732705,-122.355366,The Cellar Homebrew,98133,Richmond Highlands
372,Durham,35.99034,-78.89252,Jc's Kitchen,27701,NC
373,Duluth,46.78997367,-92.09406017,Carmody Irish Pub and Brewing,55802,MN
374,Bristow,45.44625,9.179226,La Belle Alliance,20136,VA
375,Cedar Brook,41.39903,2.18904,La Cervesera del Poblenou,8018,NJ
376,Oak Bluffs,41.45613,-70.55736,Offshore Ale Company,2557,MA
377,Rossford,41.2667,1.16667,Cerveceria Rosita,43460,OH
378,Felda,43.30754,-5.69025,Brew Pub Espumeru,33930,FL
379,Ironton,40.000008,-4.821895,Cerveza Ebora,45638,OH
380,Somerville,42.39387423,-71.08039825,American Fresh Brewhouse Beer Garden,2145,MA
381,Long Key,43.36537,-5.84634,Vivalabirra,33001,FL
382,Columbus,39.99793381,-82.88382053,Columbus Brewing Company,43219,OH
383,San Diego,32.754603,-117.130007,Belching Beaver North Park,92104,CA
384,Phoenix,33.677348,-111.977129,Total Wine & More,85050,AZ
385,Hot Springs National Park,34.51486291,-93.05359251,Superior Bathhouse Brewery and Distillery,71901,Blue Springs
386,Oakridge,43.74777156,-122.4568105,Brewers Union Local 180,97463,OR
387,Denver,39.750288,-104.999768,World of Beer,80202,CO
388,Brewer,44.796979,-68.7610223,Meineke Car Care Center,4412,ME
389,Titusville,41.62658652,-79.673434,Blue Canoe,16354,PA
390,Chattanooga,35.0076,-85.327644,Moccasin Bend Brewing Company,37409,TN
391,Greenville,34.838066,-82.40704,The Brewery Experience,29601,SC
392,Charlotte,35.172039,-80.848501,Total Wine & More,28209,NC
393,Shiner,29.433832,-97.16717,Spoetzl Brewery,77984,Glaze City
394,Allendale,50.485622,2.831218,Brasserie Castelain,62410,IL
395,Waukegan,42.363495,-87.88062,Zumbier,60085,IL
396,Anchorage,61.21959,-149.82257,Resolution Brewing Company,99501,AK
397,Havre,48.555763,-109.696144,Triple Dog Brewing,59501,MT
398,Bemidji,47.4716632,-94.88143824,Bemidji Brewing,56601,Grant Valley
399,Columbus,39.97189131,-83.00277677,Barley's Brewing Co. & Ale House,43215,OH
400,Newark,40.741895,-74.170463,Kilkenny Alehouse,7102,Midtown
401,Fortuna,40.57931,-124.153047,Eel River Brewing Co,95540,CA
402,Bayonne,40.66362005,-74.12495658,Eddy's Bar,7002,Pamrapo
403,Seattle,47.648883,-122.344341,Fremont Brewing Co,98103,Wallingford
404,Bridgewater Corners,43.58846521,-72.65995254,Long Trail Brewing Co,5035,Brgwtr Cors
405,Loganville,33.851557,-83.9244,Legacy Beverage Center,30052,GA
406,Henderson,36.07235748,-115.0751735,Barley's Casino & Brewing Company,89014,NV
407,Palisade,39.11114402,-108.3540129,Palisade Brewing Company,81526,CO
408,Seattle,47.592365,-122.334443,Pyramid Alehouse-seattle,98134,WA
409,Hoquiam,46.977369,-123.8831695,8th Street Ale House,98550,Gray Gables
410,Miami,25.646987,-80.336863,Total Wine & More,33176,Richmond Heights
411,Vista,33.20010408,-117.2447876,Lamppost Pizza - Backstreet Brewery,92083,CA
412,Grafton,38.96977,-90.4315,Grafton Winery Inc,62037,Quarry
413,Marana,47.97179,11.77437,Ayinger Brewery,85653,AZ
414,Astoria,40.75516499,-73.92498404,The Garden At Studio Square,11106,Queens
415,Fort Pierce,27.451565,-80.326035,"Sailfish Brewing Company, Inc. Tasting Room",34950,FL
416,Newport,44.627737,-124.055888,Rogue Ales Brewery,97365,OR
417,Bay City,43.601948,-83.89817,Lumber Barons Brewery,48706,MI
418,Toledo,41.634313,-83.5559,Titgemeier's Feed & Garden Center,43609,OH
419,Cincinnati,39.14623737,-84.472332,Listermann Brewing Co.,45207,Norwood
420,Duncanville,32.661678,-96.908624,Coinstar,75116,TX
421,Naples,26.209177,-81.768152,Total Wine & More,34105,FL
422,Redmond,47.663727,-122.10255,Mac & Jack's Brewery,98052,Ames Lake
423,Dickinson,29.46352,-95.044868,Ronnie's,77539,TX
424,Modesto,37.675674,-120.957883,Barley & Wine,95355,CA
425,Burlington,40.069981,-74.866739,Discount Liquor World,8016,Burlngtn City
426,Pompano Beach,26.231281,-80.09754,26 Degree Brewing Company,33062,Laud By The Sea
427,Seattle,47.55020886,-122.3172762,Machine House Brewery,98108,WA
428,Memphis,35.151453,-89.888233,Midsouth Malts,38122,Mphs
429,Denver,39.709068,-105.077258,World of Beer,80226,CO
430,Lyndonville,44.520339,-72.001334,Trout River Brewing Co,5851,Red Village
431,Boynton Beach,26.554,-80.07501,Due South Brewing Co.,33426,FL
432,Spartanburg,34.948685,-81.93585,Rj Rockers Brewing Co.,29306,SC
433,Petoskey,45.39700664,-84.90311244,Petoskey Brewing,49770,MI
434,Concord,38.009935,-122.038984,Epidemic Ales,94520,CA
435,Litchfield Park,46.51471,-1.789456,Brasserie La Cabaude,85340,AZ
436,Asheville,35.595155,-82.552171,Biltmore Estate,28801,NC
437,Auburn,38.95220872,-121.0804403,Knee Deep Brewing Co.,95602,CA
438,Millburn,40.723009,-74.310059,U Brew Inc,7041,NJ
439,Newington,41.673398,-72.745188,Elm Hill Spirit Shoppe,6111,Htfd
440,Ardmore,40.006868,-75.290694,Tired Hands Brewery,19003,PA
441,Huntsville,34.721645,-86.60534,Yellowhammer Brewing - Closed,35805,AL
442,Ketchum,43.680562,-114.363869,Warfield Brewery Llc,83340,ID
443,Lancaster,40.038028,-76.313852,Thistle Finch Distillery,17603,Manor Ridge
444,San Francisco,37.805634,-122.405481,Crystal Geyser Water Co.,94133,CA
445,Milwaukee,42.966341,-87.901944,Gators Pub,53207,Saint Francis
446,Lemon Grove,32.742813,-117.037832,Food 4 Less,91945,CA
447,Rio Rancho,35.242596,-106.66441,Turtle Mountain Brewing Co,87124,Rancho West
448,San Pedro,33.738754,-118.28415,San Pedro Brewing Company,90731,Ft Macarthur
449,Lowville,43.78687,-75.49156,"Barkeater Craft Brewery, Llc",13367,Harrisburg
450,Pittston,41.30335,-75.80521,Susquehanna Brewing Company,18640,Jenkins Township
451,Pompano Beach,26.26981,-80.15516,Bangin Banjo Brewing Company,33069,FL
452,Myrtle Beach,33.614292,-78.979744,Stadium Club,29575,Surfside
453,Thousand Oaks,34.182215,-118.875513,Total Wine & More,91360,CA
454,Maryville,35.77025,-83.95906,Bluetick Brewery,37804,TN
455,Harrisburg,40.198177,-77.18909,Molly Pitcher Brewing Company,17103,PA
456,El Prado,36.464294,-105.65988,Taos Mesa Brewing,87529,NM
457,Carmel Valley,36.41535,-121.67008,Szalay Winery,93924,Robles Del Rio
458,Pomona,19.16596131,-96.15320859,"Cheladas ""la Cura""",91769,CA
459,Houston,29.735447,-95.287325,Gulf Coast Brewing,77012,TX
460,Huntington,44.312512,-72.959827,Stone Corral,5462,Huntington Center
461,Columbus,39.986763,-82.90801,The Actual Brewing Tasting Room,43219,OH
462,Myrtle Beach,33.697619,-78.887423,New South Brewing Company,29577,SC
463,Crystal Lake,42.245686,-88.31642,Crystal Lake Brewing,60014,Lakewood
464,Hillsboro,45.461873,-122.983633,Oak Knoll Winery,97123,Scholls
465,Norman,35.23408737,-97.48220444,Cheddar's,73069,OK
466,Sedona,34.866337,-111.796135,Oak Creek Brewery,86336,AZ
467,Justin,33.089836,-97.29243,Rabbit Hole Brewing,76247,TX
468,Dayton,39.7572614,-84.18395698,Toxic Brew Company,45402,OH
469,Helena,46.608914,-112.020976,Rock Hand Ace Hardware,59601,MT
470,Stevensville,46.530018,-114.10886,Wildwood Brewery,59870,MT
471,Burlington,44.45927,-73.21442,Queen City Brewery,5401,Burl
472,Oakridge,43.74769,-122.45666,Brewers Union Local 180,97463,OR
473,Branford,41.276599,-72.837148,Sbc Restaurant-brewery-brnfrd,6405,CT
474,San Diego,32.748638,-117.154717,Ralphs Fresh Fare,92103,CA
475,Kennesaw,34.033405,-84.61684,Burnt Hickory Brewery,30144,GA
476,Billings,45.782345,-108.50198,Carter's Brewery and Tap Room,59101,MT
477,Panorama City,34.221416,-118.467726,Triangle Liquor Store,91402,CA
478,Huntington Beach,33.65835,-118.001209,Huntington Beach Beer Company,92648,CA
479,Cincinnati,39.18217,-84.42733,Nine Giant Brewing,45213,Pleasant Ridge
480,Arlington,32.746637,-97.09751,Hammer Time Pub & Billards,76011,TX
481,Raleigh,35.90363,-78.76252,Lonerider: Ales For Outlaws,27617,NC
482,Charlotte,35.188473,-80.79081,Charlotte Brews Cruise,28211,NC
483,Colorado Springs,38.99335525,-104.8116732,Colorado Mountain Brewery,80921,Co Spgs
484,Ashland,46.587303,-90.892204,South Shore Brewery,54806,Bad River Indian Reservation
485,Hayward,37.611795,-122.084717,Pepsi Bottling Company,94545,CA
486,Redmond,44.27404411,-121.1730409,Wild Ride Brewing,97756,OR
487,San Antonio,29.481888,-98.63147,Taste This Culinary and Craft Brewery Tours,78210,TX
488,Santee,32.84627942,-116.9582416,Bns Brewing & Distillery,92071,CA
489,Kemah,29.529096,-95.026796,B & S Brewers Guild,77565,TX
490,Portland,43.70313,-70.31988,Bissell Brothers Brewing Company,4103,ME
491,Portland,45.50672,-122.65488,Baerlic Brewing Company,97214,OR
492,Seaside,46.033095,-123.924,Gearhart Golf Links,97138,Jewell
493,Hood River,45.714895,-121.520532,Pfriem Family Brewers,97031,OR
494,Fredericksburg,38.34421638,-77.49632746,Wawa,22406,Fred
495,Roanoke,37.27267,-79.94397,Big Lick Brewing Company,24011,VA
496,Schaumburg,42.04384,-88.042177,Granite City Food and Brewery,60173,Hoffman Estates
497,Roanoke,37.27144,-79.93928,Roanoke Food Tours,24016,VA
498,Knoxville,41.31904497,-93.09934424,Peace Tree Brewing Company,50138,IA
499,Nashville,36.15649,-86.7717,Joyride Nashville,37210,TN
500,Winooski,44.4907227,-73.19246504,Four Quarters Brewing,5404,VT
501,Pittsburgh,40.47848,-79.96847,Draai Laag Brewing Co.,15212,Pitt
502,Saint Albans,44.810713,-73.083558,14th Star Brewing Co Llc,5478,St Albans
503,Marquette,46.541656,-87.39375,Ore Dock Brewing Company,49855,MI
504,Sault Sainte Marie,46.50089107,-84.348348,Soo Brewing Company,49783,MI
505,Paso Robles,35.59637216,-120.694567,Firestone Walker Brewery,93446,Heritage Rnch
506,Glendale,33.638332,-112.1959,What Ale's Ya,85308,AZ
507,Corvallis,44.633494,-123.22654,Klaklanee Vineyard & Winery,97330,OR
508,Mckinney,33.13726677,-96.70151145,Boston's Restaurant & Sports Bar,75070,TX
509,Portsmouth,43.08790761,-70.80425765,Redhook Brewery,3801,NH
510,Manhattan,39.191247,-96.608458,Little Apple Brewing Co,66502,KS
511,Portsmouth,43.078561,-70.759226,Earth Eagle Brewings,3801,NH
512,Portsmouth,43.078007,-70.757599,Portsmouth Brewery,3801,NH
513,Gilbert,33.363003,-111.841255,Arizona Wilderness Brewing Co.,85233,AZ
514,Black Mountain,35.607914,-82.35999,Pisgah Brewing Co,28711,NC
515,Cincinnati,39.19565,-84.40039,Meier's Wine Cellars Inc,45236,OH
516,Morristown,36.226676,-83.261768,Coca-Cola Bottling Co,37814,TN
517,Conshohocken,40.07363823,-75.29248238,Conshohocken Brewing Company,19428,West Conshohocken
518,Carson City,39.171639,-119.767115,Just Brew It,89701,Carson Colony
519,Parker,39.51708,-104.764505,Hall Brewing Co,80134,CO
520,Montpelier,41.58642269,-84.61062566,Bar The,43543,OH
521,Palm Beach Gardens,26.840419,-80.093217,Total Wine & More,33410,Palm Bch Gdns
522,Agoura Hills,34.1435,-118.7637102,Ladyface Alehouse & Brasserie,91301,Calabasas Hills
523,Tampa,27.922075,-82.50978,Tampa Brew Tours,33629,FL
524,Lander,42.83264199,-108.7280279,Cowfish and Lander Brewing Co.,82520,S Pass City
525,Brevard,35.23335112,-82.73330492,Brevard Brewing Co.,28712,NC
526,Richardson,32.990315,-96.728248,Grotto Brewing Co - We Got Schwalls,75080,TX
527,Post Falls,47.70473668,-116.8659711,Selkirk Abbey Brewing Company,83854,ID
528,Hershey,40.297344,-76.64275,Tr��egs Brewing Company,17033,Derry Church
529,Manassas,38.780999,-77.509213,Total Wine & More,20109,VA
530,Conroe,30.348034,-95.43859,Southern Star Brewing,77303,TX
531,El Paso,31.75109654,-106.2775218,Toro Burger,79936,TX
532,Chicago,41.94643801,-87.65580989,Goose Island Brewpub,60657,IL
533,Memphis,35.14022,-90.05214,Tastin' 'round Town,38103,TN
534,Greeley,40.424862,-104.69081,Brix Taphouse & Brewery,80631,CO
535,Columbus,39.98758,-83.03038,Zauber Brewing Company,43212,Marble Cliff
536,South Hero,44.626802,-73.333023,Snow Farm Winery,5486,Keelers Bay
537,San Diego,32.896046,-117.121756,White Laboratory,92126,CA
538,Philadelphia,39.962292,-75.240738,Sunbrian Lounge,19139,PA
539,Farmingdale,40.732274,-73.433964,Kedco Wine Storage Systems,11735,E Farmingdale
540,Jackson,43.477486,-110.76644,Jackson Hole Food Tours,83001,Jackson Hole
541,San Francisco,37.776778,-122.41688,Bon Marché Brasserie & Bar,94103,CA
542,Chicago,41.70408,-87.68154,Horse Thief Hollow,60643,IL
543,Seattle,47.6918113,-122.3550475,Naked City Brewery & Taphouse,98103,Wallingford
544,Escanaba,45.74607933,-87.05647319,Hereford & Hops,49829,MI
545,Asheville,35.59172,-82.55529,Asheville Pizza Brewing Company,28801,NC
546,Phoenix,33.581745,-112.135271,H&r Block,85029,AZ
547,Saint Louis,38.61226,-90.23055,Milfopolis Gynecological Clinic and Microbrewery,63104,MO
548,Anacortes,48.51933,-122.612552,Rockfish Grill/anacortes Brwry,98221,Guemes
549,Palmer,61.597671,-149.264909,Valley Winery & Brew Supply,99645,AK
550,Chippewa Falls,44.914978,-91.31394,Poo's On The Pond,54729,WI
551,Selinsgrove,40.80089571,-76.86120406,Selin's Grove Brewing Co.,17870,Blue Hill
552,Berwick,41.05210535,-76.23796843,Berwick Brewing Company,18603,PA
553,Philipsburg,46.332382,-113.29446,Philipsburg Brewing Company,59858,MT
554,Albany,42.654022,-73.747717,Albany Pump Station,12207,NY
555,Houston,29.736342,-95.373511,Malkovich Door Brewery,77004,TX
556,Cumberland,41.97423,-71.40634,Diamond Hill Vineyards,2864,RI
557,Taunton,41.932125,-71.103308,Andy's Super Market,2780,MA
558,Seven Valleys,39.853995,-76.770923,Four Springs Winery,17360,PA
559,Denver,39.91492837,-105.0008433,C.b. & Potts,80234,Westminster
560,Honolulu,21.27829639,-157.7057457,Kona Brewing Co.,96825,Hono
561,Hallowell,44.2860728,-69.79022026,The Liberal Cup Public House & Brewery,4347,ME
562,Danielsville,43.81623,7.774064,In Bocca Al Luppolo,18038,PA
563,Port Townsend,48.10738584,-122.7809868,Port Townsend Brewing Company,98368,Beckett Point
564,Philadelphia,39.948436,-75.143434,2nd Story Brewing Co,19106,Wm Penn Anx E
565,Denver,39.84875971,-104.6737427,Boulder Beer Tap House,80249,CO
566,Houston,29.776081,-95.416026,Buffalo Bayou Brewing Company,77007,TX
567,Sparks,39.53418642,-119.7161882,Bj's Restaurant and Brewhouse,89434,Mustang
568,Lancaster,40.05248,-76.30086,Fetish Brewing Company,17602,Lyndon
569,Port Orange,29.10966981,-81.03331089,House For Beer @ The Pavilion - Port Orange,32128,FL
570,Springboro,39.57726,-84.2308,Crooked Handle Brewing Company,45066,OH
571,Gunnison,38.545226,-106.926632,Mom's Kitchen,81230,Doyleville
572,West Sacramento,38.586365,-121.566159,Nestle Professional Vitality,95605,W Sacramento
573,Arlington,48.197155,-122.126977,Down Home Brew Supply,98223,Oso
574,Odessa,31.91030065,-102.2979556,Cork & Pig Tavern,79765,TX
575,Phoenix,33.450221,-112.07689,Beers Enterprises Inc,85003,AZ
576,Grafton,43.319937,-87.959923,Brew City Adventures,53024,WI
577,Garden City,43.63219,-116.25309,Boise Brew Bus,83714,Hidden Springs
578,Dallas,32.785109,-96.797344,House of Brew,75201,TX
579,Port Richey,28.28084,-82.71216,Ridge Road Tavern,34668,FL
580,Cave Junction,42.12564,-123.59432,Bridgeview Vineyards Winery,97523,OR
581,Jacksonville,42.22541,-123.04744,Valley View Winery,97530,OR
582,Murphysboro,37.782339,-89.332116,Big Muddy Brewing,62966,Levan
583,Windsor,43.51326901,-72.40179062,Harpoon Brewery & Riverbend Taps,5089,Jenneville
584,Fayetteville,38.05083691,-81.10578418,Pies Pints Pizzeria,25840,Wriston
585,Salt Lake City,40.63502758,-111.886124,Red Rock Brewing Co.,84107,Salt Lake Cty
586,Katy,29.78637,-95.81482,No Label Brewing Co.,77493,TX
587,Auburn,41.36724494,-85.05586646,Mad Anthony,46706,Norland Park
588,Bellevue,47.618561,-122.179574,Total Wine & More,98005,WA
589,Lake Havasu City,34.47095427,-114.3489271,Barley Brothers Restaurant & Brewery,86403,AZ
590,Chicago,41.892437,-87.61497,Bobby's Bike Hike Chicago,60611,Ontario Street
591,Dillon,39.62804714,-106.0464899,Pug Ryan's Brewing Company,80435,CO
592,San Diego,32.895989,-117.137664,2kids Brewing Co,92126,CA
593,Middletown,38.75203339,-122.6155221,Mount St. Helena Brewing Company,95461,CA
594,Glendale,33.643251,-112.220538,Total Wine & More,85308,AZ
595,Waynesboro,38.0869,-78.9388,"Seven Arrows Brewing, LLC",22980,VA
596,Manson,47.8849,-120.1581,Lake Chelan Brewing Co,98831,WA
597,Stonewall,30.2345,-98.659,Grape Creek Vineyard,78671,TX
598,Waterbury,44.3505,-72.7438,Alchemist Cannery,5676,VT
599,Olympia,47.0258,-122.9341,Hoh River Brewery,98512,WA
600,Victoria,28.8242,-96.9266,Hartman Distributing Co,77905,TX
601,Sequim,48.0763,-123.1033,Corcoran Brewing & Consulting,98382,WA
602,Redmond,44.2721,-121.1755,Cascade Lakes Brewing Co,97756,OR
603,Olympia,47.0211,-122.9471,Columbia Bottlers Group,98512,WA
604,Prosser,46.2786,-119.7196,Vineheart Winery,99350,WA
605,Bend,44.0565,-121.3295,Sunriver Brewing Co,97703,OR
606,Bend,44.0469,-121.3223,Deschutes Brewery Bend Tasting Room,97702,OR
607,Fredericksburg,30.2392,-98.8684,Pedernales Brewing Co,78624,TX
608,Philadelphia,39.983071,-75.127099,Philadelphia Brewing Co.,19125,PA
609,Des Moines,41.56845756,-93.63251926,Confluence Brewing Company,50315,IA
610,Telford,40.311998,-75.41568,Country Creek Winery Orchards,18969,PA
611,Mount Vernon,48.4004,-122.3355,Pasek Cellars,98273,WA
612,Peshastin,47.5803,-120.6063,Icicle Ridge Winery,98847,WA
613,Kennewick,46.1748,-119.1523,Burns Vineyard,99337,WA
614,Olalla,47.4181,-122.5458,Olalla Bay Brewing Co,98359,WA
615,Redmond,44.2391,-121.2211,Silver Moon Brewing,97756,OR
616,Port Angeles,48.0742,-123.4883,Black Diamond Winery,98363,WA
617,Mount Vernon,48.4462,-122.3964,Tulip Valley Vineyard-Orchard,98273,WA
618,Bend,44.0877,-121.2932,Oblivion Brewing Co,97701,OR
619,Leavenworth,47.596,-120.6599,Pasek Cellars Winery Tstng Rm,98826,WA
620,Prosser,46.2109,-119.7461,Snoqualmie Winery,99350,WA
621,Redmond,44.2833,-121.1659,Redmond Home Brewing Supply,97756,OR
622,Bremerton,47.5659,-122.6247,Wobbly Hopps Brewery,98337,WA
623,Richland,46.2554,-119.2985,Tagaris Winery,99352,WA
624,Prosser,46.2204,-119.7762,Willow Crest Winery,99350,WA
625,Reston,38.96795,-77.34198,Lake Anne Brew House,20190,VA
626,Washington,38.9260483,-76.9816513,The Public Option,20018,DC
627,Morrisville,40.207472,-74.801143,One Brew At A Time,19067,PA
628,Ashland,42.1976,-122.7146,Standing Stone Brewing Co,97520,OR
629,Medford,42.36,-122.8355,Fire Valley Brewing Co,97504,OR
630,Ashland,42.1985,-122.7154,Siskiyou Brew Pub,97520,OR
631,Ashland,42.1913,-122.666,Ashland Vineyards & Winery,97520,OR
632,Shady Cove,42.6118,-122.8187,Crater Lake Cellars,97539,OR
633,Monroe,44.2898,-123.3016,Benton Lane Winery,97456,OR
634,Corvallis,44.568,-123.275,McMenamins On Monroe,97330,OR
635,Little Rock,34.74535,-92.2663,Blue Canoe Brewing Co,72201,AR
636,Laramie,41.3029,-105.5768,The Still Package Liquor,82070,WY
637,Indianapolis,39.76665884,-86.15983788,Granite City Food & Brewery,46204,IN
638,Loudon,35.787525,-84.34596,Tennessee Valley Winery,37774,TN
639,Lexington,38.051034,-84.523274,G&J Pepsi-Cola,40504,KY
640,Huntington Beach,33.7045,-117.9954,Beach City Brewery,92647,CA
641,Missoula,46.897188,-114.166607,Brew Ha Ha! LLC,59804,MT
642,Coopersburg,40.5089331,-75.38680232,Think Link Beverages,18036,PA
643,Balch Springs,32.7339,-96.622554,Beverage Corner,75180,TX
644,Dallas,32.790946,-96.815759,Community Beer Co,75207,TX
645,Dallas,32.775872,-96.764108,Brew Mile,75210,TX
646,Lynnwood,47.823763,-122.280856,Temple Distilling Co,98036,WA
647,Houston,29.70537,-95.5449,Teahouse Beverage,77036,TX
648,Houston,29.710518,-95.322812,Ruiz Cash & Carry Co,77023,TX
649,Albemarle,40.448954,-3.672402,Friends Tavern,28002,NC
650,Ukiah,39.12888,-123.19926,Mendocino Brewing Ale House,95482,CA
651,Ukiah,39.179874,-123.207684,Dunnewood Vineyards & Winery,95482,CA
652,Ukiah,39.144186,-123.20236,Husch Vineyards Office,95482,CA
653,Redding,40.582268,-122.390547,Fogline Brew Co LLC,96001,CA
654,Steamboat Springs,40.48405,-106.831375,Mahogany Ridge Brewery & Grill,80487,CO
655,Flagstaff,35.197004,-111.652053,Mother Road Brewing Co,86001,AZ
656,Lakeport,39.042857,-122.915433,Molly Brennan's,95453,CA
657,Lower Lake,38.86206,-122.564266,Six Sigma Winery,95457,CA
658,Kelseyville,38.97758,-122.8385,Kelsey Creek Brewing,95451,CA
