,PostalCode,Median_Income,Population,Median_age,Keydemo_per
551,36618,44531.0,17143,40.1,0.1846817943183807
552,36619,50739.0,15507,40.9,0.1871412910298575
553,36688,,237,19.6,0.4135021097046413
554,36693,61155.0,19721,42.0,0.1779321535419096
555,36695,69084.0,51804,36.1,0.2061616863562659
556,36701,37110.0,20558,39.3,0.18343224049032
557,36703,29990.0,12927,37.5,0.1869730022433666
558,36720,17941.0,963,33.2,0.1588785046728972
559,36722,29722.0,441,38.9,0.3106575963718821
560,36723,16343.0,371,19.1,0.0
561,36726,34205.0,4706,40.5,0.1476838079048023
562,36727,,12,,0.0
563,36728,19276.0,214,57.3,0.1869158878504672
564,36732,28056.0,7706,38.6,0.171165325720218
565,36736,64792.0,1633,31.7,0.1726883037354562
566,36738,32765.0,718,49.0,0.1239554317548746
567,36740,34521.0,1276,50.0,0.2006269592476489
568,36742,47466.0,1921,49.0,0.2545549193128579
569,36744,29675.0,6294,41.2,0.1744518589132507
570,36748,40208.0,2419,51.9,0.1624638280281108
571,36749,27266.0,949,48.5,0.1928345626975764
572,36750,41944.0,2622,39.0,0.1193745232646834
573,36751,32143.0,632,34.4,0.1471518987341772
574,36752,,1146,53.0,0.1431064572425829
575,36753,,8,,0.0
576,36754,,473,58.8,0.0993657505285412
577,36756,25553.0,5867,37.0,0.13771944775865
578,36758,52212.0,1412,46.0,0.1019830028328611
579,36759,37250.0,1831,44.1,0.1250682687056253
580,36761,25750.0,787,51.7,0.1092757306226175
581,36763,36250.0,316,26.3,0.1044303797468354
582,36765,22807.0,1685,35.8,0.1584569732937685
583,36766,,22,61.5,0.0909090909090909
584,36767,22891.0,1476,49.8,0.1470189701897019
585,36768,28750.0,900,47.6,0.1677777777777777
586,36769,35197.0,2444,41.8,0.1661211129296235
587,36773,28507.0,469,24.7,0.1172707889125799
588,36775,35921.0,1025,41.4,0.2117073170731707
589,36776,28182.0,1856,31.7,0.2322198275862069
590,36782,38214.0,2685,39.8,0.1508379888268156
591,36783,27143.0,686,49.1,0.0787172011661807
592,36784,37832.0,7181,40.9,0.1910597409831499
593,36785,34079.0,1074,50.8,0.0819366852886405
594,36786,18281.0,2474,37.0,0.1576394502829426
595,36790,,89,58.5,0.3707865168539326
596,36792,69189.0,1396,34.9,0.2220630372492836
597,36793,,279,42.6,0.2831541218637993
598,36801,46713.0,25071,37.4,0.2181404810338638
599,36804,51159.0,18535,38.5,0.18392230914486105
600,36830,53972.0,39476,29.6,0.3052740905866856
601,36832,30603.0,24596,23.9,0.512603675394373
602,36849,,4185,19.5,0.2998805256869773
603,36850,33832.0,2612,45.8,0.1910413476263399
604,36852,24718.0,2744,36.4,0.2405247813411078
605,36853,54248.0,7943,52.5,0.1262747072894372
606,36854,52093.0,15138,35.5,0.2249306381292112
607,36855,50016.0,1638,49.9,0.1367521367521367
608,36856,72580.0,7811,34.0,0.1919088464985277
609,36858,37917.0,330,55.3,0.1909090909090909
610,36859,,16,,0.0
611,36860,32209.0,1728,51.6,0.1435185185185185
612,36861,49250.0,3013,51.9,0.1609691337537338
613,36862,34531.0,5868,46.1,0.1451942740286298
614,36863,38538.0,11847,46.4,0.1563264961593652
615,36865,43750.0,30,57.3,0.1
616,36866,39409.0,3581,48.1,0.1661547053895559
617,36867,45702.0,22239,34.9,0.243850892576105
618,36869,36333.0,20986,35.5,0.2041837415419803
619,36870,54067.0,19413,37.1,0.2171225467470252
620,36871,27197.0,1175,51.2,0.12
621,36874,62722.0,9973,37.4,0.2268123934623483
622,36875,54239.0,3782,49.5,0.2242199894235854
623,36877,52076.0,12848,40.8,0.1955168119551681
624,36879,99489.0,2521,43.8,0.1114637048790162
625,36901,30580.0,369,65.2,0.1002710027100271
626,36904,36194.0,3734,43.9,0.1612212104981253
627,36907,23590.0,1597,47.5,0.1609267376330619
628,36908,55164.0,2176,42.9,0.1314338235294117
629,36910,,63,,0.0
630,36912,32634.0,2069,51.9,0.1773803769937167
631,36913,,36,58.1,0.0
632,36915,33125.0,654,41.4,0.1896024464831804
633,36916,30000.0,797,45.5,0.1631116687578419
634,36919,29333.0,1652,47.8,0.099273607748184
635,36921,25238.0,771,52.7,0.1076523994811932
636,36922,36136.0,600,36.6,0.18
637,36925,30904.0,3001,44.5,0.1552815728090636
638,99501,58149.0,16679,37.1,0.2916241980934109
639,99502,91066.0,25268,31.9,0.2573215133766028
640,99503,56318.0,12804,35.1,0.3191971258981568
641,99504,79472.0,42341,32.7,0.27313951016745003
642,99505,63385.0,6245,21.6,0.422417934347478
643,99506,58851.0,6671,23.2,0.5231599460350772
644,99507,88257.0,37109,35.4,0.2494004149936673
645,99508,64244.0,36560,31.2,0.262144420131291
646,99510,,1077,49.6,0.1457753017641597
647,99515,108947.0,22950,36.8,0.2039651416122004
648,99516,155354.0,20838,42.2,0.1143103944716383
649,99517,81366.0,15750,39.0,0.2246349206349206
650,99518,86131.0,10717,35.4,0.2534291312867407
651,99519,,436,52.5,0.1055045871559633
652,99540,79554.0,332,49.6,0.1174698795180722
653,99546,70000.0,226,33.3,0.2300884955752212
654,99547,48750.0,43,25.1,0.3255813953488372
655,99548,34063.0,49,50.5,0.1836734693877551
656,99549,46875.0,88,28.2,0.3863636363636363
657,99550,51250.0,178,53.1,0.2247191011235955
658,99551,35625.0,573,26.3,0.2111692844677138
659,99552,48750.0,381,23.6,0.1653543307086614
660,99553,48125.0,731,42.3,0.30779753761969897
661,99554,37500.0,813,20.5,0.2177121771217712
662,99555,56250.0,179,33.9,0.2011173184357542
663,99556,56415.0,2599,46.2,0.1646787225856098
664,99557,48125.0,700,33.5,0.2071428571428571
665,99558,41250.0,105,31.4,0.1714285714285714
666,99559,74828.0,7857,28.4,0.2439862542955326
667,99561,52083.0,483,24.0,0.2670807453416149
668,99563,40625.0,1037,28.4,0.2092574734811957
669,99564,43750.0,57,30.5,0.3157894736842105
670,99565,85417.0,69,37.5,0.2028985507246377
671,99566,,61,35.6,0.2131147540983606
672,99567,105921.0,8843,36.4,0.1891891891891892
673,99568,42422.0,365,53.2,0.1452054794520547
674,99569,16875.0,44,27.0,0.2272727272727272
675,99571,82708.0,142,51.5,0.204225352112676
676,99572,69242.0,488,34.6,0.1782786885245901
677,99573,48462.0,527,38.9,0.1290322580645161
678,99574,93365.0,2903,37.0,0.2728212194281778
679,99575,26250.0,75,33.5,0.24
680,99576,73452.0,2499,30.6,0.2312925170068027
681,99577,112912.0,28462,32.3,0.2395123322324502
682,99578,46071.0,549,24.4,0.2422586520947176
683,99579,63125.0,58,52.3,0.0
684,99580,33000.0,78,49.5,0.2307692307692307
685,99581,39250.0,866,25.6,0.23094688221709
686,99583,54250.0,56,41.8,0.0357142857142857
687,99585,28393.0,261,23.8,0.2567049808429119
688,99586,,332,46.5,0.1174698795180722
689,99587,85898.0,1742,32.8,0.291044776119403
690,99588,69904.0,906,30.5,0.1699779249448123
691,99589,37500.0,182,26.0,0.2582417582417582
692,99590,27500.0,183,27.3,0.2131147540983606
693,99591,63750.0,76,39.0,0.2894736842105263
694,99602,31250.0,220,33.0,0.2272727272727272
695,99603,65175.0,10597,41.3,0.1887326601868453
696,99604,36250.0,1141,23.7,0.2112182296231376
697,99605,128438.0,102,49.0,0.1176470588235294
698,99606,40781.0,366,31.4,0.27322404371584696
699,99607,38958.0,236,27.2,0.2203389830508474
700,99609,42500.0,543,23.6,0.2173112338858195
701,99610,74063.0,2101,45.0,0.1261304140885292
702,99611,59801.0,15366,38.9,0.1707015488741377
703,99612,73229.0,1147,41.0,0.2048823016564952
704,99613,87500.0,439,37.2,0.1845102505694761
705,99614,38036.0,511,26.5,0.1859099804305283
706,99615,88482.0,12839,33.7,0.2342082716722486
707,99620,33438.0,853,22.4,0.2415005861664712
708,99621,41250.0,613,25.5,0.2577487765089722
709,99622,54000.0,399,24.9,0.1553884711779448
710,99624,83125.0,42,41.5,0.2619047619047619
711,99625,23438.0,67,41.5,0.1492537313432835
712,99626,33333.0,270,23.0,0.1888888888888888
713,99627,47917.0,379,28.4,0.1978891820580474
714,99628,40938.0,733,30.6,0.2646657571623465
715,99630,28958.0,248,38.0,0.189516129032258
716,99631,78382.0,331,26.9,0.323262839879154
717,99632,34167.0,784,28.5,0.2844387755102041
718,99633,76250.0,468,45.5,0.1367521367521367
719,99634,25341.0,400,27.8,0.2225
720,99636,39643.0,546,27.2,0.1831501831501831
721,99637,41875.0,546,27.8,0.2234432234432234
722,99638,32083.0,21,39.5,0.1904761904761904
723,99639,55000.0,1111,52.9,0.1368136813681368
724,99640,38750.0,138,34.0,0.3405797101449275
725,99641,38036.0,990,25.8,0.2181818181818181
726,99643,36250.0,231,32.3,0.2164502164502164
727,99644,35000.0,161,53.1,0.1925465838509316
728,99645,80574.0,30540,34.5,0.2092337917485265
729,99647,53750.0,31,34.9,0.4516129032258064
730,99648,30625.0,97,36.3,0.2164948453608247
731,99649,43125.0,110,27.0,0.4181818181818181
732,99650,31875.0,573,22.6,0.2390924956369982
733,99651,,13,52.3,0.1538461538461538
734,99652,53209.0,3079,44.4,0.1776550828190971
735,99653,87500.0,134,20.5,0.1194029850746268
736,99654,79706.0,64062,34.3,0.2108114014548406
737,99655,36750.0,876,29.9,0.3230593607305936
738,99656,79167.0,23,42.3,0.1304347826086956
739,99657,35625.0,257,22.4,0.2723735408560311
740,99658,43889.0,902,25.4,0.2250554323725055
741,99659,43438.0,427,18.9,0.2154566744730679
742,99660,59063.0,395,42.8,0.1848101265822785
743,99661,67500.0,1309,42.5,0.1925133689839572
744,99662,29792.0,605,18.3,0.2363636363636363
745,99663,70833.0,365,54.3,0.0904109589041095
746,99664,62750.0,4309,38.5,0.2102576003713158
747,99665,,61,29.8,0.2786885245901639
748,99666,31250.0,158,21.8,0.2341772151898734
749,99667,,83,60.9,0.0
750,99668,41250.0,94,25.5,0.2659574468085106
751,99669,75388.0,17014,38.9,0.1858469495709415
752,99670,,46,54.5,0.1521739130434782
753,99671,41875.0,615,24.0,0.2178861788617886
754,99672,80357.0,3190,51.8,0.1739811912225705
755,99674,45880.0,1401,48.1,0.1334760885082084
756,99676,62778.0,1721,38.7,0.0871586287042417
757,99677,65000.0,73,29.6,0.3561643835616438
758,99678,38750.0,882,26.0,0.1984126984126984
759,99679,28571.0,319,29.6,0.1598746081504702
760,99680,36528.0,675,20.0,0.1896296296296296
761,99681,32500.0,401,23.6,0.2518703241895262
762,99682,38000.0,526,38.5,0.1577946768060836
763,99683,44500.0,416,52.3,0.1081730769230769
764,99684,66250.0,713,40.9,0.2103786816269284
765,99685,95652.0,4505,39.0,0.251276359600444
766,99686,85064.0,3869,43.2,0.2070302403721892
767,99688,49323.0,2541,46.5,0.1397087760724124
768,99689,71607.0,649,36.9,0.2234206471494607
769,99690,48438.0,175,28.3,0.1885714285714285
770,99691,37500.0,143,32.8,0.3706293706293706
771,99692,76607.0,219,29.9,0.365296803652968
772,99693,59000.0,318,38.1,0.2044025157232704
773,99694,54205.0,1495,41.1,0.1531772575250836
774,99701,59955.0,17258,32.3,0.30733572835786305
775,99702,69292.0,3267,23.9,0.4964799510254056
776,99703,55503.0,9117,22.5,0.5238565317538664
777,99704,,52,22.6,0.75
778,99705,80875.0,23131,30.5,0.2654446413903419
779,99706,,7,1.9,0.0
780,99709,87055.0,29288,35.1,0.2643744878448511
781,99712,88502.0,14837,39.7,0.16876727101165998
782,99714,63826.0,1160,36.6,0.2706896551724138
783,99720,22361.0,226,28.0,0.3230088495575221
784,99721,58438.0,249,19.8,0.1847389558232931
785,99722,37500.0,185,24.8,0.2162162162162162
786,99723,86413.0,4457,28.4,0.2353601076957595
787,99724,,70,34.5,0.2285714285714285
788,99726,,95,37.6,0.0421052631578947
789,99727,42500.0,675,21.9,0.2592592592592592
790,99729,60536.0,199,49.1,0.1055276381909547
791,99730,,44,65.4,0.0227272727272727
792,99732,,12,,0.0
793,99733,33750.0,64,26.5,0.203125
794,99734,,1314,47.4,0.230593607305936
795,99736,42500.0,143,26.1,0.3426573426573426
796,99737,76853.0,4597,35.1,0.1918642592995431
797,99738,38750.0,138,57.3,0.0579710144927536
798,99739,57083.0,268,23.2,0.2164179104477611
799,99740,32708.0,561,36.3,0.1390374331550802
800,99741,72188.0,495,32.1,0.2444444444444444
801,99742,41500.0,591,25.9,0.2284263959390862
802,99743,86250.0,990,42.4,0.1888888888888888
803,99744,106875.0,120,44.5,0.1
804,99745,28750.0,72,50.3,0.2083333333333333
805,99746,39722.0,369,25.7,0.1355013550135501
806,99747,63333.0,178,26.5,0.2584269662921348
807,99748,33500.0,180,45.8,0.2166666666666666
808,99749,45313.0,320,23.3,0.175
809,99750,53750.0,683,26.4,0.2972181551976574
810,99751,55000.0,140,16.0,0.1642857142857142
811,99752,81188.0,3372,31.7,0.2147093712930012
812,99753,36563.0,291,24.3,0.2542955326460481
813,99754,18125.0,58,52.5,0.2241379310344827
814,99755,54792.0,883,39.7,0.3635334088335221
815,99756,63750.0,45,55.5,0.1333333333333333
816,99757,,23,64.5,0.0
817,99758,35938.0,177,28.9,0.2090395480225988
818,99759,59167.0,227,21.1,0.2775330396475771
819,99760,56607.0,504,46.2,0.1329365079365079
820,99761,46250.0,415,26.7,0.2626506024096385
821,99762,83005.0,4346,31.3,0.2312471237919926
822,99763,43750.0,623,25.9,0.2279293739967897
823,99764,64375.0,459,24.4,0.1328976034858388
824,99765,46500.0,236,37.5,0.2372881355932203
825,99766,62813.0,636,27.5,0.1965408805031446
826,99767,51250.0,57,14.3,0.1052631578947368
827,99768,28750.0,185,23.9,0.1351351351351351
828,99769,45750.0,975,22.8,0.2328205128205128
829,99770,31250.0,792,22.8,0.2184343434343434
830,99771,54583.0,302,27.0,0.2417218543046357
831,99772,38125.0,498,27.3,0.1746987951807229
832,99773,44167.0,292,27.0,0.2226027397260274
833,99774,,15,52.3,0.4
834,99775,45423.0,1180,21.3,0.5296610169491526
835,99776,41250.0,153,38.8,0.1830065359477124
836,99777,40313.0,214,44.2,0.1962616822429906
837,99778,27500.0,238,23.5,0.3193277310924369
838,99780,62685.0,1776,41.4,0.1728603603603603
839,99781,,125,42.1,0.112
840,99782,62292.0,494,30.4,0.2004048582995951
841,99783,31250.0,184,27.0,0.21739130434782605
842,99784,53750.0,156,31.8,0.2692307692307692
843,99785,40000.0,384,24.2,0.2161458333333333
844,99786,46250.0,260,29.5,0.3153846153846154
845,99788,21875.0,109,39.4,0.2385321100917431
846,99789,75000.0,496,25.8,0.2701612903225806
847,99790,,20,59.3,0.0
848,99791,86250.0,162,22.8,0.2716049382716049
849,99801,89436.0,29968,38.1,0.2118926855312333
850,99820,36250.0,510,48.7,0.1176470588235294
851,99824,76250.0,2259,38.1,0.2363877822045152
852,99825,64125.0,67,48.3,0.1492537313432835
853,99826,73182.0,454,54.8,0.1519823788546255
854,99827,57664.0,2590,44.8,0.1119691119691119
855,99829,59375.0,808,44.0,0.1881188118811881
856,99830,55417.0,585,37.9,0.2051282051282051
857,99832,72000.0,91,59.3,0.1538461538461538
858,99833,69948.0,3257,42.8,0.210316241940436
859,99835,73682.0,8640,39.5,0.1954861111111111
860,99836,68594.0,88,38.8,0.0909090909090909
861,99840,73906.0,1107,40.4,0.2375790424570912
862,99841,55536.0,137,55.9,0.0
863,99901,72728.0,13822,39.7,0.1971494718564607
864,99918,41250.0,213,58.3,0.0422535211267605
865,99919,47946.0,605,54.2,0.1173553719008264
866,99921,52188.0,1976,41.5,0.1700404858299595
867,99922,33750.0,342,38.3,0.1403508771929824
868,99923,,14,,0.0
869,99925,62917.0,908,45.2,0.1729074889867841
870,99926,56188.0,1654,34.7,0.2031438935912938
871,99929,53894.0,2502,49.4,0.14068745003996802
872,85003,44140.0,8499,38.9,0.2666196023061536
873,85004,41951.0,7164,28.7,0.3918202121719709
874,85006,38121.0,27206,30.9,0.2705285598764978
875,85007,34667.0,14428,32.9,0.2578319933462711
876,85008,43574.0,62340,29.7,0.3141963426371511
877,85009,32893.0,51711,28.7,0.2644698420065363
878,85012,70228.0,7492,41.0,0.1960758142018152
879,85013,56402.0,21028,38.7,0.2492866653985162
880,85014,53551.0,27623,36.1,0.2677478912500453
881,85015,38019.0,41895,30.8,0.2569041651748419
882,85016,60085.0,35930,38.0,0.2706373504035624
883,85017,35951.0,42656,26.5,0.2383017629407351
884,85018,66952.0,38473,37.7,0.2243131546799054
885,85019,39462.0,27813,28.7,0.2107647502966239
886,85020,57866.0,35361,42.4,0.1878906139532253
887,85021,44511.0,43378,34.5,0.2261745585319747
888,85022,57118.0,51920,38.3,0.2553543913713405
889,85023,56564.0,34268,35.2,0.2361386716470176
890,85024,76711.0,24834,35.4,0.2427317387452685
891,85027,58877.0,37873,36.4,0.2542180445172022
892,85028,92357.0,19334,48.2,0.1120306196338057
893,85029,48547.0,47080,35.1,0.2427357689039932
894,85031,40584.0,33886,28.3,0.2259045033347105
895,85032,57570.0,73203,37.3,0.2341160881384642
896,85033,42603.0,64832,26.2,0.2456502961500493
897,85034,30130.0,5045,27.9,0.2921704658077304
898,85035,45528.0,59660,26.4,0.2670968823332216
899,85037,58694.0,54817,28.1,0.2427896455479139
900,85040,41418.0,35204,29.1,0.2302579252357686
901,85041,54546.0,62152,30.7,0.2247232591067061
902,85042,60644.0,47957,32.6,0.2454907521321183
903,85043,52418.0,38704,27.6,0.2437474162877222
904,85044,76573.0,41746,37.7,0.2220811574761654
905,85045,141127.0,7008,44.4,0.13456050228310498
906,85048,104063.0,35765,39.4,0.1692436739829442
907,85050,94450.0,32039,39.0,0.1477886326040138
908,85051,43942.0,45313,33.5,0.2237768410831328
909,85053,55865.0,30608,36.2,0.2412441191845269
910,85054,86951.0,7785,37.2,0.3663455362877328
911,85083,120174.0,19923,39.8,0.1012899663705265
912,85085,96003.0,23700,35.7,0.2147679324894514
913,85086,101856.0,42179,44.4,0.1187320704616041
914,85087,72181.0,7991,47.3,0.1167563508947566
915,85118,70133.0,13091,65.2,0.0611106867313421
916,85119,55579.0,24255,55.9,0.1257060399917542
917,85120,42993.0,31842,53.7,0.1356698699830412
918,85121,13095.0,1499,28.1,0.3308872581721147
919,85122,51665.0,58724,36.3,0.2039370615080716
920,85123,40348.0,11265,38.7,0.1853528628495339
921,85128,49142.0,17053,33.5,0.2160323696710256
922,85131,40063.0,20055,36.1,0.3238593866866118
923,85132,55348.0,39903,37.1,0.2743152143949076
924,85135,36500.0,490,46.0,0.0959183673469387
925,85137,55625.0,2535,39.6,0.2272189349112426
926,85138,76009.0,38446,35.9,0.1842844509181709
927,85139,57438.0,17939,35.2,0.1959975472434361
928,85140,71969.0,47244,33.1,0.1819066971467276
929,85141,38846.0,430,50.4,0.1813953488372093
930,85142,92012.0,71423,35.2,0.1539420074765831
931,85143,63897.0,39153,35.8,0.1639465685898909
932,85145,73526.0,4203,27.4,0.1793956697596954
933,85147,17963.0,3644,32.5,0.3287596048298573
934,85172,55096.0,1991,24.3,0.1878453038674033
935,85173,33246.0,3098,50.0,0.1862491930277598
936,85192,54259.0,2616,47.7,0.0764525993883792
937,85193,45950.0,6142,34.5,0.2300553565613806
938,85194,58627.0,7948,54.2,0.1414192249622546
939,85201,41795.0,54110,31.2,0.2884864165588616
940,85202,51232.0,40364,31.0,0.304504013477356
941,85203,54919.0,39797,32.4,0.2288363444480739
942,85204,53061.0,67924,32.0,0.2468199752664742
943,85205,55699.0,43135,49.3,0.1594296974614582
944,85206,51993.0,37230,45.0,0.1967767929089444
945,85207,71497.0,49863,43.5,0.1467621282313539
946,85208,53016.0,37109,46.8,0.1400468888948772
947,85209,63568.0,41407,42.3,0.1798971188446398
948,85210,43572.0,41073,30.7,0.2877559467289947
949,85212,101788.0,37204,33.7,0.1769702182561014
950,85213,70452.0,36916,37.7,0.1761025029797377
951,85215,73488.0,16471,55.9,0.1067330459595653
952,85224,73890.0,43834,35.4,0.2433042843454852
953,85225,62155.0,70356,34.0,0.2511797145943487
954,85226,85705.0,39157,37.0,0.2134739637868069
955,85233,88092.0,35640,35.6,0.2212682379349046
956,85234,85692.0,49056,34.8,0.1976720482713633
957,85248,76457.0,35040,58.0,0.0917808219178082
958,85249,114586.0,39618,42.1,0.0950325609571406
959,85250,80157.0,17688,47.5,0.2231456354590683
960,85251,64470.0,41102,37.7,0.2955817235171037
961,85253,163750.0,18811,53.2,0.1271596406357982
962,85254,94630.0,47185,44.1,0.1549433082547419
963,85255,133044.0,43956,50.7,0.0834698334698334
964,85256,36340.0,6173,30.0,0.21286246557589494
965,85257,62584.0,33392,36.0,0.3368471490177288
966,85258,86148.0,25755,54.3,0.1283245971655989
967,85259,112979.0,23364,50.1,0.1276750556411573
968,85260,86746.0,39861,45.8,0.1757858558490755
969,85262,122273.0,11872,61.2,0.0516340970350404
970,85263,103828.0,2907,69.8,0.0141038871689026
971,85264,64779.0,1345,42.0,0.1494423791821561
972,85266,145000.0,13253,60.3,0.0375009431826756
973,85268,85344.0,25022,59.4,0.0708576452721605
974,85281,38264.0,66833,24.6,0.5277482680711625
975,85282,59339.0,55664,32.4,0.3449446680080483
976,85283,65527.0,51495,33.7,0.3056607437615302
977,85284,122583.0,19909,41.5,0.1820282284393992
978,85286,106084.0,44885,34.1,0.2044558315695666
979,85295,97472.0,47791,31.6,0.2184930216986461
980,85296,96539.0,44564,33.9,0.1869894982497082
981,85297,105064.0,33868,30.9,0.16286760363765196
982,85298,112656.0,31593,39.0,0.1262937992593296
983,85301,33497.0,68579,29.8,0.2179821811341664
984,85302,47358.0,40186,35.8,0.2294829044941024
985,85303,58433.0,35142,30.2,0.2295828353537078
